PID,ContinentOfResidence,Item,ItemImage,Self_Owning,Self_Familiar,Danger_Self,Danger_Other,Danger_Robot,Self_Danger_Time,Other_Danger_Time,Robot_Danger_Time
PID_185,South America,Mortar and Pestle,mortarandpestle-01.jpg,Yes,100,57,58,84,11.391,4.095,3.298
PID_185,South America,Zester,zester-01.jpg,No,58,73,0,40,13.951,3.683,3.248
PID_185,South America,Cookie Cutter,cookiecutter-01.jpg,No,36,100,0,0,15.508,4.307,3.206
PID_185,South America,Spatula,spatula-01.jpg,Yes,100,0,0,5,11.292,3.841,3.772
PID_185,South America,Chef's Knife,chefsknife-01.jpg,Yes,81,65,70,100,11.88,3.506,3.846
PID_185,South America,Dessert Fork,dessertfork-01.jpg,Yes,100,0,0,69,8.481,3.503,3.671
PID_185,South America,Bread Knife,breadknife-01.jpg,No,33,69,73,100,13.955,4.069,4.106
PID_185,South America,Carving Fork,carvingfork-01.jpg,No,0,45,61,76,11.776,3.265,20.449
PID_186,South America,Kitchen Paper,kitchenpaper-01.jpg,Yes,100,0,0,0,14.702,6.801,6.421
PID_186,South America,Chopper,chopper-01.jpg,Yes,59,59,73,65,13.002,7.711,10.214
PID_186,South America,Bread Knife,breadknife-01.jpg,Yes,100,70,89,100,23.485,8.23,3.763
PID_186,South America,Pan,pan-01.jpg,Yes,100,69,85,96,11.189,3.623,4.138
PID_186,South America,Espresso Milk Jug,espressomilkjug-01.jpg,Yes,69,26,66,62,45.559,9.557,9.499
PID_186,South America,Serving Bowl,servingbowl-01.jpg,Yes,95,19,4,0,40.87,4.77,6.892
PID_186,South America,Carving Fork,carvingfork-01.jpg,No,20,57,63,98,12.854,4.913,8.245
PID_186,South America,Aluminum Foil,aluminumfoil-01.jpg,Yes,100,8,0,0,10.692,4.785,18.186
PID_186,South America,Bottle Cap,bottlecap-01.jpg,Yes,100,0,4,25,46.746,11.533,7.407
PID_186,South America,Timer,timer-01.jpg,No,100,11,0,4,19.692,3.241,3.757
PID_187,South America,Can Opener,canopener-01.jpg,Yes,100,5,0,26,14.2,13.325,5.18
PID_187,South America,Serving Fork,servingfork-01.jpg,No,22,33,37,69,15.723,3.637,3.823
PID_187,South America,Masher,masher-01.jpg,Yes,100,0,0,14,9.818,4.49,4.034
PID_187,South America,Baller,baller-01.jpg,No,71,0,0,17,9.27,5.208,3.601
PID_187,South America,Dessert Fork,dessertfork-01.jpg,Yes,100,16,26,63,12.275,4.182,3.86
PID_187,South America,Bottle Opener,bottleopener-01.jpg,Yes,100,0,0,16,10.021,5.073,4.238
PID_187,South America,Matchbox,matchbox-01.jpg,Yes,91,68,60,69,57.913,4.291,3.371
PID_187,South America,Table Knife,tableknife-01.jpg,Yes,100,1,0,22,38.058,3.835,3.978
PID_187,South America,Pasta Machine,pastamachine-01.jpg,No,20,18,14,4,13.865,5.076,3.679
PID_187,South America,Thermos,thermos-01.jpg,Yes,100,35,18,62,7.536,3.001,2.843
PID_188,South America,Table Spoon,tablespoon-01.jpg,Yes,100,0,0,0,14.889,19.709,8.512
PID_188,South America,Dish Rack,dishrack-01.jpg,Yes,100,0,0,0,21.281,6.745,5.321
PID_188,South America,Tray,tray-01.jpg,Yes,100,0,0,0,12.893,6.437,4.564
PID_188,South America,Shot Glas,shotglas-01.jpg,Yes,100,0,0,0,11.545,5.93,4.766
PID_188,South America,Muffin Tray,muffintray-01.jpg,Yes,100,0,0,0,11.892,10.462,5.741
PID_188,South America,Blow Torch,blowtorch-01.jpg,Yes,100,9,100,100,16.788,7.67,7.402
PID_188,South America,Matchbox,matchbox-01.jpg,Yes,100,4,83,100,11.979,5.433,5.211
PID_188,South America,Scouring Sponge,scouringsponge-01.jpg,Yes,100,0,0,0,12.915,6.825,4.271
PID_188,South America,Funnel,funnel-01.jpg,Yes,100,0,0,0,28.757,421.357,4.569
PID_188,South America,Pot Holders,potholders-01.jpg,Yes,100,0,0,0,30.71,9.091,7.948
PID_189,South America,Cookie Cutter,cookiecutter-01.jpg,No,13,12,0,0,23.7,7.799,7.645
PID_189,South America,Mixing Bowl,mixingbowl-01.jpg,Yes,82,1,0,1,10.929,2.342,2.844
PID_189,South America,Straw,straw-01.jpg,Yes,98,0,0,0,11.636,2.307,2.042
PID_189,South America,Bottle,bottle-01.jpg,Yes,100,1,0,12,11.1,2.092,2.406
PID_189,South America,Spice Box,spicebox-01.jpg,No,1,1,7,11,21.616,4.116,2.38
PID_189,South America,Carving Fork,carvingfork-01.jpg,No,0,0,0,20,10.757,2.264,3.412
PID_189,South America,Espresso Cup,espressocup-01.jpg,Yes,100,0,3,11,8.001,1.955,8.485
PID_189,South America,Blow Torch,blowtorch-01.jpg,Yes,83,38,30,38,12.011,2.813,5.867
PID_189,South America,Perforated Spoon,perforatedspoon-01.jpg,Yes,100,0,0,0,7.781,1.923,2.648
PID_189,South America,Pot Holders,potholders-01.jpg,Yes,100,0,0,0,8.494,2.337,1.955
PID_190,South America,Blender,blender-01.jpg,Yes,100,18,14,80,16.541,5.151,3.764
PID_190,South America,Oven Gloves,ovengloves-01.jpg,Yes,100,92,72,100,10.307,3.789,4.353
PID_190,South America,Wine Glass,wineglass-01.jpg,Yes,100,0,0,17,6.634,3.552,2.826
PID_190,South America,Apron,apron-01.jpg,Yes,100,15,7,16,9.23,3.731,4.9
PID_190,South America,Dish Rack,dishrack-01.jpg,Yes,100,0,0,0,8.024,2.658,2.25
PID_190,South America,Garlic Press,garlicpress-01.jpg,Yes,100,0,0,0,9.285,2.74,2.409
PID_190,South America,Espresso Cup,espressocup-01.jpg,Yes,100,14,16,85,9.275,3.081,5.151
PID_190,South America,Cocktail Muddler,cocktailmuddler-01.jpg,No,0,0,51,88,6.673,5.418,2.716
PID_190,South America,Kitchen Scale,kitchenscale-01.jpg,Yes,100,0,0,0,5.669,2.987,3.392
PID_190,South America,Scraper,scraper-01.jpg,Yes,100,0,0,0,6.415,2.577,2.801
PID_191,South America,Cutting Board,cuttingboard-01.jpg,Yes,55,15,42,71,24.212,9.453,7.719
PID_191,South America,Mezzaluna,mezzaluna-01.jpg,No,42,61,87,100,10.669,5.038,3.728
PID_191,South America,Shaker,shaker-01.jpg,Yes,79,8,16,33,13.192,4.121,4.184
PID_191,South America,Jar Opener,jaropener-01.jpg,No,28,7,10,29,16.719,3.47,4.168
PID_191,South America,Measuring Cup,measuringcup-01.jpg,Yes,68,20,25,22,11.979,5.303,3.011
PID_191,South America,Cookbook,cookbook-01.jpg,No,37,0,8,26,12.094,4.056,3.202
PID_191,South America,Ladle,ladle-01.jpg,Yes,78,14,20,53,17.037,4.54,3.181
PID_191,South America,Bottle Cap,bottlecap-01.jpg,No,18,5,20,27,16.009,4.154,17.86
PID_191,South America,Matchbox,matchbox-01.jpg,Yes,74,57,42,81,13.288,4.799,3.814
PID_191,South America,Poacher,poacher-01.jpg,No,31,11,41,32,15.36,3.144,3.909
PID_192,South America,Container,container-01.jpg,Yes,100,0,0,0,53.84,13.022,8.438
PID_192,South America,Piping Syringe,pipingsyringe-01.jpg,Yes,90,42,42,49,26.193,6.065,9.646
PID_192,South America,Ice Cream Scoop,icecreamscoop-01.jpg,Yes,100,0,0,0,8.401,2.454,7.749
PID_192,South America,Jar Opener,jaropener-01.jpg,Yes,92,63,62,80,16.923,5.631,4.908
PID_192,South America,Champagne Flute,champagneflute-01.jpg,Yes,100,38,46,60,12.615,5.619,3.846
PID_192,South America,Curler,curler-01.jpg,No,0,50,50,50,39.631,3.313,3.051
PID_192,South America,Table Knife,tableknife-01.jpg,Yes,100,43,57,78,12.354,5.41,6.439
PID_192,South America,Dish Cloth,dishcloth-01.jpg,Yes,100,0,0,0,20.004,2.524,3.208
PID_192,South America,Aluminum Foil,aluminumfoil-01.jpg,Yes,100,0,13,47,6.674,2.789,3.523
PID_192,South America,Table Spoon,tablespoon-01.jpg,Yes,100,0,0,11,17.597,3.081,3.364
PID_193,South America,Curler,curler-01.jpg,Yes,100,23,26,38,53.007,10.679,6.266
PID_193,South America,Dish Towel,dishtowel-01.jpg,Yes,100,0,0,8,28.524,3.522,4.226
PID_193,South America,Beer Mug,beermug-01.jpg,Yes,88,11,28,32,13.983,4.66,3.892
PID_193,South America,Microplane,microplane-01.jpg,Yes,88,56,75,69,14.35,4.851,4.302
PID_193,South America,Cookie Cutter,cookiecutter-01.jpg,No,37,9,16,34,11.933,6.301,3.537
PID_193,South America,Table Spoon,tablespoon-01.jpg,Yes,100,0,0,18,9.92,3.505,3.126
PID_193,South America,Ice Maker,icemaker-01.jpg,Yes,77,0,0,10,11.295,3.488,3.371
PID_193,South America,Garlic Press,garlicpress-01.jpg,Yes,100,23,23,70,10.134,3.576,2.921
PID_193,South America,Steamer,steamer-01.jpg,Yes,100,10,19,33,9.501,3.322,3.455
PID_193,South America,Serving Bowl,servingbowl-01.jpg,Yes,100,0,0,19,8.246,3.676,3.167
PID_194,South America,Sieve,sieve-01.jpg,Yes,80,2,10,11,15.103,4.976,4.44
PID_194,South America,Coaster,coaster-01.jpg,Yes,95,0,0,0,11.871,3.033,2.299
PID_194,South America,Kitchen Paper,kitchenpaper-01.jpg,Yes,100,0,0,4,9.501,3.195,2.228
PID_194,South America,Cooling Rack,coolingrack-01.jpg,Yes,100,0,3,16,8.5,2.301,3.044
PID_194,South America,Potato Masher,potatomasher-01.jpg,Yes,81,2,7,27,20.574,3.092,2.254
PID_194,South America,Tea Sieve,teasieve-01.jpg,No,62,3,9,13,27.498,3.249,3.558
PID_194,South America,Mortar and Pestle,mortarandpestle-01.jpg,No,86,29,36,27,11.0,2.268,2.17
PID_194,South America,Curler,curler-01.jpg,No,55,46,52,60,9.6,4.001,2.179
PID_194,South America,Shot Glas,shotglas-01.jpg,Yes,100,9,4,35,7.6,3.901,2.375
PID_194,South America,Jug,jug-01.jpg,Yes,100,2,24,61,6.3,2.75,2.848
PID_195,South America,Peeler,peeler-01.jpg,Yes,100,0,0,66,26.512,17.88,12.98
PID_195,South America,Brush,brush-01.jpg,Yes,100,0,0,36,19.409,11.943,10.466
PID_195,South America,Perforated Spoon,perforatedspoon-01.jpg,Yes,100,60,67,63,33.393,10.71,11.081
PID_195,South America,Aluminum Foil,aluminumfoil-01.jpg,Yes,100,77,100,59,19.877,9.895,23.781
PID_195,South America,Cookie Cutter,cookiecutter-01.jpg,Yes,100,0,0,73,18.771,8.314,7.05
PID_195,South America,Water Glass,waterglass-01.jpg,Yes,100,0,0,60,19.19,11.773,13.97
PID_195,South America,Dish Cloth,dishcloth-01.jpg,Yes,100,0,0,23,26.051,14.287,10.584
PID_195,South America,Rolling Pin,rollingpin-01.jpg,Yes,100,0,0,100,19.192,12.971,7.81
PID_195,South America,Table Spoon,tablespoon-01.jpg,Yes,100,0,0,35,21.756,9.992,16.081
PID_195,South America,Dessert Fork,dessertfork-01.jpg,Yes,100,0,0,71,22.531,10.514,7.874
PID_196,South America,Teapot,teapot-01.jpg,Yes,84,6,15,76,36.565,6.0,4.749
PID_196,South America,Beer Mug,beermug-01.jpg,No,93,5,12,86,9.631,2.775,2.761
PID_196,South America,Nutcracker,nutcracker-01.jpg,No,19,24,66,74,12.564,2.823,2.387
PID_196,South America,Ice Maker,icemaker-01.jpg,No,0,21,23,74,10.24,2.167,2.801
PID_196,South America,Rolling Pin,rollingpin-01.jpg,Yes,93,5,23,74,12.7,4.1,2.473
PID_196,South America,Hand Blender,handblender-01.jpg,Yes,79,76,71,100,6.861,3.352,2.841
PID_196,South America,Peeler,peeler-01.jpg,Yes,100,65,1,32,7.025,3.501,3.931
PID_196,South America,Pitter,pitter-01.jpg,No,1,2,46,50,12.938,3.044,2.719
PID_196,South America,Matchbox,matchbox-01.jpg,Yes,97,79,70,100,14.29,6.33,2.085
PID_196,South America,Bottle Cap,bottlecap-01.jpg,Yes,98,5,10,28,8.473,5.353,3.217
PID_197,South America,Serving Bowl,servingbowl-01.jpg,Yes,99,1,0,24,23.901,8.118,8.225
PID_197,South America,Pressure Cooker,pressurecooker-01.jpg,Yes,69,36,42,50,21.121,8.14,5.007
PID_197,South America,Ramekin,ramekin-01.jpg,Yes,100,6,0,19,16.376,4.532,4.896
PID_197,South America,Apron,apron-01.jpg,Yes,100,0,0,0,11.996,4.052,5.269
PID_197,South America,Sieve,sieve-01.jpg,Yes,100,0,0,0,11.957,5.871,4.54
PID_197,South America,Muffin Tray,muffintray-01.jpg,No,58,34,31,41,18.433,5.204,4.792
PID_197,South America,Measuring Cup,measuringcup-01.jpg,Yes,100,0,0,0,12.502,5.24,4.793
PID_197,South America,Pot,pot-01.jpg,Yes,100,0,5,26,14.06,6.082,5.887
PID_197,South America,Oven Gloves,ovengloves-01.jpg,Yes,100,36,8,0,16.677,4.486,8.115
PID_197,South America,Dish Cloth,dishcloth-01.jpg,Yes,100,26,0,0,18.388,4.957,5.953
PID_198,South America,Jug,jug-01.jpg,No,87,22,53,86,20.58,9.925,4.65
PID_198,South America,Tea Sieve,teasieve-01.jpg,No,12,9,0,10,17.66,4.695,3.864
PID_198,South America,Soup Plate,soupplate-01.jpg,Yes,100,54,66,90,8.348,3.437,2.655
PID_198,South America,Ice Cube Tray,icecubetray-01.jpg,Yes,100,10,29,37,12.194,3.678,3.714
PID_198,South America,Microplane,microplane-01.jpg,No,10,63,86,92,8.387,2.898,2.595
PID_198,South America,Grater,grater-01.jpg,Yes,100,31,54,73,7.391,3.021,3.546
PID_198,South America,Insulated Coffee Carafe,insulatedcoffeecarafe-01.jpg,No,13,5,15,19,12.093,2.828,2.424
PID_198,South America,Cracker,cracker-01.jpg,Yes,100,20,43,38,6.698,3.074,2.413
PID_198,South America,Tongs,tongs-01.jpg,Yes,100,0,7,0,6.99,3.665,2.684
PID_198,South America,Bottle Cap,bottlecap-01.jpg,Yes,100,0,0,0,11.064,2.391,2.689
PID_199,South America,Spatula,spatula-01.jpg,Yes,100,16,3,12,18.67,16.439,7.092
PID_199,South America,Cheese Knife,cheeseknife-01.jpg,No,0,75,68,87,20.907,8.299,7.923
PID_199,South America,Corkscrew,corkscrew-01.jpg,Yes,93,40,30,54,15.497,7.886,5.158
PID_199,South America,Coffeemaker,coffeemaker-01.jpg,Yes,100,3,64,74,13.917,9.308,11.671
PID_199,South America,Jar,jar-01.jpg,Yes,100,1,13,34,13.527,7.01,6.015
PID_199,South America,Spice Box,spicebox-01.jpg,No,68,0,0,2,20.119,7.04,9.601
PID_199,South America,Nutcracker,nutcracker-01.jpg,Yes,98,4,64,34,15.997,3.935,4.86
PID_199,South America,Trash Can,trashcan-01.jpg,Yes,100,0,0,3,13.546,4.326,7.032
PID_199,South America,Mandoline,mandoline-01.jpg,No,85,68,56,0,11.78,8.442,9.309
PID_199,South America,Breadbox,breadbox-01.jpg,No,21,12,25,4,45.792,6.467,7.736
PID_200,South America,Placemat,placemat-01.jpg,Yes,100,6,0,0,12.096,7.6,2.581
PID_200,South America,Frother,frother-01.jpg,Yes,100,2,8,8,6.597,2.857,2.466
PID_200,South America,Jug,jug-01.jpg,Yes,100,3,36,93,8.399,2.901,2.402
PID_200,South America,Measuring Cups,measuringcups-01.jpg,No,81,0,0,17,10.777,2.002,2.033
PID_200,South America,Blow Torch,blowtorch-01.jpg,No,1,50,50,78,9.078,2.918,3.001
PID_200,South America,Coffee Dripper,coffeedripper-01.jpg,No,79,12,1,100,7.647,3.542,2.789
PID_200,South America,Rolling Pin,rollingpin-01.jpg,Yes,100,70,76,100,6.902,2.365,2.192
PID_200,South America,Shaker,shaker-01.jpg,Yes,100,0,0,25,9.068,6.574,2.1
PID_200,South America,Espresso Milk Jug,espressomilkjug-01.jpg,Yes,84,1,0,16,6.901,2.001,3.068
PID_200,South America,Perforated Spoon,perforatedspoon-01.jpg,Yes,72,33,0,65,6.379,2.101,2.4
PID_201,South America,Saucepan,saucepan-01.jpg,Yes,67,27,85,82,12.187,6.203,6.0
PID_201,South America,Baking Dish,bakingdish-01.jpg,Yes,83,24,30,65,14.088,3.571,3.337
PID_201,South America,Shot Glas,shotglas-01.jpg,No,12,2,1,11,16.588,3.148,2.782
PID_201,South America,Paring Knife,paringknife-01.jpg,Yes,100,30,79,73,9.633,3.666,4.518
PID_201,South America,Sieve,sieve-01.jpg,Yes,100,0,21,8,7.559,4.895,4.757
PID_201,South America,Matchbox,matchbox-01.jpg,Yes,80,8,58,69,11.701,4.893,2.4
PID_201,South America,Microplane,microplane-01.jpg,Yes,84,2,24,27,9.679,2.917,3.649
PID_201,South America,Pressure Cooker,pressurecooker-01.jpg,No,63,68,63,94,9.044,3.074,3.002
PID_201,South America,Kitchen Scale,kitchenscale-01.jpg,Yes,77,2,23,19,12.7,3.798,3.128
PID_201,South America,Mandoline,mandoline-01.jpg,Yes,72,54,58,34,11.531,4.913,5.148
PID_202,South America,Mandoline,mandoline-01.jpg,No,58,67,31,12,89.02,25.881,4.142
PID_202,South America,Teapot,teapot-01.jpg,Yes,100,17,69,71,12.613,4.035,3.193
PID_202,South America,Boil Over Preventer,boiloverpreventer-01.jpg,Yes,100,58,26,0,28.373,3.454,4.16
PID_202,South America,Meat Mallet,meatmallet-01.jpg,Yes,100,0,1,41,9.713,3.902,4.037
PID_202,South America,Steamer,steamer-01.jpg,Yes,100,32,62,60,20.643,3.343,3.627
PID_202,South America,Breadbox,breadbox-01.jpg,No,88,30,19,1,12.042,4.596,4.244
PID_202,South America,Mixer,mixer-01.jpg,Yes,100,0,0,0,11.337,3.96,4.009
PID_202,South America,Peeler,peeler-01.jpg,Yes,100,8,39,64,12.764,4.174,3.579
PID_202,South America,Bread Knife,breadknife-01.jpg,Yes,100,31,71,84,9.244,4.381,9.427
PID_202,South America,Egg Separator,eggseparator-01.jpg,No,100,0,0,0,9.045,6.29,3.697
PID_203,South America,Jar,jar-01.jpg,Yes,100,10,19,74,20.659,96.424,7.075
PID_203,South America,Masher,masher-01.jpg,No,0,4,2,13,15.625,9.001,10.038
PID_203,South America,Mechanical Egg Beater,mechanicaleggbeater-01.jpg,No,2,9,16,53,18.798,27.351,5.964
PID_203,South America,Trash Can,trashcan-01.jpg,Yes,100,0,0,4,13.844,7.238,9.059
PID_203,South America,Muffin Tray,muffintray-01.jpg,Yes,100,10,53,53,12.028,10.156,12.536
PID_203,South America,Frother,frother-01.jpg,Yes,2,74,69,76,15.577,6.432,2.961
PID_203,South America,Placemat,placemat-01.jpg,Yes,89,4,0,0,15.625,8.151,9.533
PID_203,South America,Baller,baller-01.jpg,No,0,11,0,57,77.099,7.079,5.579
PID_203,South America,Pot Holders,potholders-01.jpg,No,0,0,0,0,17.656,3.961,4.958
PID_203,South America,Mezzaluna,mezzaluna-01.jpg,No,0,100,100,100,9.26,3.187,7.272
PID_204,South America,Kitchen Knife,kitchenknife-01.jpg,Yes,85,69,21,100,15.224,10.224,4.662
PID_204,South America,Cheese Knife,cheeseknife-01.jpg,No,8,66,33,100,12.973,4.967,3.35
PID_204,South America,Masher,masher-01.jpg,Yes,54,11,1,63,12.194,5.352,3.596
PID_204,South America,Metal Skewers,metalskewers-01.jpg,No,55,98,54,100,10.55,5.088,3.254
PID_204,South America,Wok,wok-01.jpg,Yes,62,58,0,53,12.162,4.85,3.035
PID_204,South America,Champagne Bottle Resealer,champagnebottleresealer-01.jpg,No,0,8,0,40,44.919,5.255,3.944
PID_204,South America,Ramekin,ramekin-01.jpg,Yes,39,1,0,48,11.997,4.234,4.633
PID_204,South America,Frother,frother-01.jpg,Yes,53,20,0,27,8.339,3.567,2.956
PID_204,South America,Serving Spoon,servingspoon-01.jpg,Yes,97,0,0,18,8.943,3.608,3.567
PID_204,South America,Pressure Cooker,pressurecooker-01.jpg,Yes,0,2,0,94,10.096,5.238,3.054
PID_205,South America,Knife Sharpener,knifesharpener-01.jpg,No,89,25,79,85,16.929,7.036,6.387
PID_205,South America,Carving Fork,carvingfork-01.jpg,No,18,19,74,84,12.832,3.861,4.069
PID_205,South America,Funnel,funnel-01.jpg,Yes,100,0,0,61,11.838,4.525,3.946
PID_205,South America,Chopper,chopper-01.jpg,No,83,12,64,53,11.951,3.831,3.646
PID_205,South America,Butter Knife,butterknife-01.jpg,Yes,100,0,4,51,10.017,4.363,6.202
PID_205,South America,Scouring Sponge,scouringsponge-01.jpg,No,100,0,0,0,11.806,4.562,3.944
PID_205,South America,Ice Cube Tray,icecubetray-01.jpg,Yes,100,0,0,51,11.041,4.358,3.738
PID_205,South America,Zipper Bag,zipperbag-01.jpg,Yes,100,0,0,52,10.736,4.379,3.828
PID_205,South America,Mechanical Egg Beater,mechanicaleggbeater-01.jpg,No,95,0,53,52,10.532,3.628,3.926
PID_205,South America,Meat Thermometer,meatthermometer-01.jpg,No,29,32,66,55,9.098,3.3,3.8
PID_206,North America,Coaster,coaster-01.jpg,Yes,100,0,0,0,48.637,11.01,4.684
PID_206,North America,Bread Knife,breadknife-01.jpg,Yes,100,18,61,90,13.638,6.621,4.504
PID_206,North America,Scraper,scraper-01.jpg,Yes,100,0,0,0,17.49,4.702,5.578
PID_206,North America,Beer Mug,beermug-01.jpg,Yes,100,0,18,93,13.748,4.927,3.585
PID_206,North America,Curler,curler-01.jpg,No,0,22,22,23,24.743,4.533,2.645
PID_206,North America,Chopper,chopper-01.jpg,No,14,27,35,68,24.087,7.287,4.532
PID_206,North America,Poacher,poacher-01.jpg,No,19,0,0,0,10.795,6.101,3.657
PID_206,North America,Tray,tray-01.jpg,Yes,100,0,0,0,13.382,3.819,4.054
PID_206,North America,Pan,pan-01.jpg,Yes,100,0,23,86,13.329,3.795,3.167
PID_206,North America,Scouring Sponge,scouringsponge-01.jpg,Yes,100,0,0,0,15.521,4.945,3.505
PID_207,North America,Breadbox,breadbox-01.jpg,No,27,21,25,25,108.932,4.752,6.241
PID_207,North America,Toaster,toaster-01.jpg,No,81,29,0,75,10.173,5.943,2.151
PID_207,North America,Serving Fork,servingfork-01.jpg,Yes,100,4,21,78,5.69,2.799,3.089
PID_207,North America,Mechanical Egg Beater,mechanicaleggbeater-01.jpg,Yes,100,0,0,13,7.271,2.101,2.695
PID_207,North America,Pizza Cutter,pizzacutter-01.jpg,No,75,40,31,74,6.893,3.588,2.289
PID_207,North America,Jug,jug-01.jpg,Yes,100,0,0,0,8.636,6.219,2.323
PID_207,North America,Baller,baller-01.jpg,Yes,100,0,38,42,5.794,13.751,7.142
PID_207,North America,Dish Towel,dishtowel-01.jpg,Yes,100,0,0,0,12.443,7.608,6.747
PID_207,North America,Sponge,sponge-01.jpg,Yes,100,0,0,0,7.011,5.723,14.867
PID_207,North America,Table Knife,tableknife-01.jpg,Yes,100,27,30,70,6.225,3.029,2.817
PID_208,South America,Masher,masher-01.jpg,No,14,0,0,7,13.331,4.714,3.613
PID_208,South America,Cooling Rack,coolingrack-01.jpg,Yes,87,0,7,15,8.941,3.322,3.213
PID_208,South America,Kitchen Paper,kitchenpaper-01.jpg,Yes,100,0,0,7,7.976,2.733,2.861
PID_208,South America,Pasta Machine,pastamachine-01.jpg,No,0,82,100,100,8.67,3.053,2.963
PID_208,South America,Can Opener,canopener-01.jpg,Yes,100,12,51,100,7.333,2.921,2.578
PID_208,South America,Sifter,sifter-01.jpg,No,14,0,0,13,8.519,3.724,3.347
PID_208,South America,Colander,colander-01.jpg,Yes,100,0,6,10,7.856,2.891,3.425
PID_208,South America,Deep Fryer,deepfryer-01.jpg,No,65,36,53,60,9.345,2.884,2.467
PID_208,South America,Table Knife,tableknife-01.jpg,Yes,100,0,10,34,8.716,3.333,2.89
PID_208,South America,Bowl,bowl-01.jpg,Yes,100,8,12,35,6.124,4.34,4.433
PID_209,North America,Garlic Press,garlicpress-01.jpg,Yes,87,0,0,18,13.14,5.528,7.138
PID_209,North America,Chopsticks,chopsticks-01.jpg,Yes,91,0,0,16,107.951,2.738,11.33
PID_209,North America,Straw,straw-01.jpg,No,100,0,0,0,12.334,2.657,2.58
PID_209,North America,Mechanical Egg Beater,mechanicaleggbeater-01.jpg,No,86,5,0,15,11.765,3.4,4.706
PID_209,North America,Baller,baller-01.jpg,No,63,0,0,50,10.894,4.439,4.754
PID_209,North America,Masher,masher-01.jpg,Yes,100,0,0,53,7.273,3.096,3.646
PID_209,North America,Zipper Bag,zipperbag-01.jpg,Yes,100,0,0,0,7.668,2.897,4.005
PID_209,North America,Steamer,steamer-01.jpg,Yes,100,10,16,75,12.432,2.854,4.754
PID_209,North America,Funnel,funnel-01.jpg,Yes,100,0,0,0,8.92,2.973,3.891
PID_209,North America,Apron,apron-01.jpg,No,100,0,0,0,7.352,2.665,3.31
PID_210,North America,Trash Can,trashcan-01.jpg,Yes,100,0,0,0,13.385,7.843,3.73
PID_210,North America,Water Glass,waterglass-01.jpg,Yes,100,0,0,61,12.13,4.796,4.642
PID_210,North America,Ladle,ladle-01.jpg,Yes,100,0,0,73,8.235,6.871,3.186
PID_210,North America,Bottle,bottle-01.jpg,Yes,100,0,0,0,9.693,4.377,3.329
PID_210,North America,Tea Spoon,teaspoon-01.jpg,Yes,100,0,0,0,13.16,4.46,3.718
PID_210,North America,Steamer,steamer-01.jpg,Yes,83,55,94,100,9.788,6.361,3.626
PID_210,North America,Serving Fork,servingfork-01.jpg,Yes,100,16,86,100,9.091,4.001,3.03
PID_210,North America,Straw,straw-01.jpg,Yes,100,0,0,0,8.675,3.667,3.396
PID_210,North America,Egg Slicer,eggslicer-01.jpg,No,14,17,64,77,10.169,3.721,3.483
PID_210,North America,Measuring Spoon,measuringspoon-01.jpg,Yes,100,0,0,0,69.983,3.891,3.565
PID_211,North America,Chopsticks,chopsticks-01.jpg,Yes,96,0,25,8,14.844,7.158,4.392
PID_211,North America,Measuring Spoon,measuringspoon-01.jpg,Yes,100,0,0,3,15.355,7.327,5.586
PID_211,North America,Bowl,bowl-01.jpg,Yes,100,0,6,7,16.63,7.5,6.316
PID_211,North America,Boil Over Preventer,boiloverpreventer-01.jpg,No,9,3,13,0,20.018,15.303,3.863
PID_211,North America,Serving Fork,servingfork-01.jpg,Yes,100,21,53,0,11.719,7.965,4.426
PID_211,North America,Trash Can,trashcan-01.jpg,Yes,100,3,0,3,14.353,5.462,4.212
PID_211,North America,Mixing Bowl,mixingbowl-01.jpg,Yes,100,2,4,8,10.819,53.787,3.816
PID_211,North America,Ladle,ladle-01.jpg,Yes,100,2,4,5,14.934,4.915,4.569
PID_211,North America,Cutting Board,cuttingboard-01.jpg,Yes,100,1,3,2,11.393,4.332,5.516
PID_211,North America,Toaster,toaster-01.jpg,Yes,100,25,16,3,9.484,6.842,5.601
PID_212,North America,Serving Fork,servingfork-01.jpg,No,10,65,89,95,20.981,8.81,6.404
PID_212,North America,Mug,mug-01.jpg,Yes,100,0,1,2,7.398,3.223,3.321
PID_212,North America,Champagne Flute,champagneflute-01.jpg,Yes,86,9,55,59,11.618,3.082,4.064
PID_212,North America,Insulated Coffee Carafe,insulatedcoffeecarafe-01.jpg,No,2,26,74,79,10.849,4.096,3.2
PID_212,North America,Chopsticks,chopsticks-01.jpg,Yes,99,36,11,70,10.098,3.31,4.845
PID_212,North America,Scraper,scraper-01.jpg,Yes,98,1,0,0,11.479,3.717,3.371
PID_212,North America,Coaster,coaster-01.jpg,Yes,99,1,86,0,13.452,10.087,3.596
PID_212,North America,Bag,bag-01.jpg,Yes,99,79,92,7,7.778,3.443,2.825
PID_212,North America,Breadbox,breadbox-01.jpg,Yes,94,20,47,70,17.524,7.186,4.657
PID_212,North America,Wok,wok-01.jpg,No,6,57,71,87,9.806,4.722,5.277
PID_213,North America,Cocktail Muddler,cocktailmuddler-01.jpg,No,0,44,0,0,12.325,5.351,2.742
PID_213,North America,Baking Dish,bakingdish-01.jpg,Yes,100,0,0,0,7.697,1.936,2.73
PID_213,North America,Pot,pot-01.jpg,Yes,100,0,0,1,7.739,2.645,2.252
